day_1,day_2,day_3,day_4,day_5
254.92038672370583,255.93373294828132,252.95962973120396,254.52742436590248,254.63970549852507
254.54045301047682,255.49578611617648,252.44389994641634,254.06585456298285,254.22583537112564
255.5656827417122,256.72010419565345,253.80701738368052,255.27468807317575,255.51129949396153
255.3058804776266,256.2214362455793,253.35827456582828,254.97458271620008,255.04030210909173
254.8382896979993,255.71805090346743,252.99989681346779,254.54975095417254,254.56690641651423
253.33572471167554,254.08388868460486,251.67900543653496,253.06267053713285,253.14424180769626
255.79120288961545,256.9155266621436,254.6561191419662,255.8197305077244,255.83747654433643
254.09335227718125,254.669335041797,252.43805182071463,253.89296034426968,253.62430666825378
256.8711903791144,257.89410822814506,255.73235432421075,257.0082756310925,256.71896625986415
255.95692379158118,256.58267324166343,254.25185664964812,255.89327861076106,255.35258625986248
257.1393615127387,258.0066774457776,255.72674386864225,257.29788028945603,256.8592780639535
259.6511315016201,260.76725925561556,258.13451516893673,259.9243153144173,259.3723372332544
258.8029012004895,259.6368424851273,256.7491935795317,258.7896276836567,258.1775118566697
259.9598938131444,261.03646029315036,258.1934501598444,260.2142512705422,259.7019424952476
260.8151893991437,261.99778556705667,258.9487730452706,261.10108496300427,260.5684517902587
259.94590728591197,260.93628593307034,257.87827795684905,260.1104254329613,259.68603300057384
260.5880055603081,261.7521930960861,258.8950812015438,260.87768223992407,260.4985839732239
261.7317102518797,263.0433252914925,260.0374823084454,262.1954118838728,261.68571027791813
264.03031173765885,265.5522504409008,262.1871510462129,264.5096275771906,263.9618411329223
263.2513010622906,264.32261719299055,260.73424471347687,263.5261413638949,262.7511206659143
264.09650647081696,265.4573480365026,261.8349311109398,264.4983994639283,263.91939900883347
264.24149245419255,265.53763012664655,261.8667861109135,264.6413616501091,264.1103777640454
264.6604976968941,266.1429903601506,262.54703404275034,265.1472101190559,264.76244377978526
263.92145881665454,265.1303643480999,261.7019510703533,264.3898922449359,263.80304147332026
263.8913539331162,265.16623813396217,262.026788525432,264.5104918322204,263.92858171852515
265.9245859119927,267.5483266556209,264.3421637609147,266.76000363230645,266.12650469545696
265.80401513320925,267.0893136071644,263.66535844494655,266.4053997935761,265.51088863559926
265.99536839893403,267.3268829106082,263.9638217173656,266.7229919106549,265.83509950578133
265.0874396816194,266.1666277352158,262.9443608884542,265.68721826805586,264.79736688511474
266.7593410367836,268.43798358118033,265.2455695435733,267.7319016260774,267.0180845884577
267.6917713841933,269.2233753395186,265.66803180639414,268.5803407888402,267.7252468623479
267.8323496669169,269.1980598692705,265.52510563083956,268.6218034238953,267.5720792646901
270.0386271091368,271.8978773483877,267.8469699811711,271.04681661203443,270.0597437403651
269.47234560723064,270.93094882103816,266.58149175589955,270.2469989968236,269.11911737442273
268.63925417337214,270.0360055355464,266.01855204010866,269.4909558988725,268.47582354723545
268.90731007299246,270.5413930684773,266.83903975478245,269.9175161709597,269.0955160099837
267.94584795870645,269.46844925747126,266.03129259967307,269.0123458676152,268.0923751968852
268.2579952690975,269.8285627220166,266.7990895660295,269.4604044835688,268.4782938761956
268.2294604488633,269.5679538199032,266.63760351370985,269.3944906332954,268.1336649809343
269.4426512448315,271.0439213576846,267.94378094876015,270.7196888811268,269.4022545243132
268.88812361133074,269.9348588885578,266.7362078104857,269.89925158132974,268.35070822742017
269.47090518218096,270.745760574526,267.65643775772463,270.616943362333,269.1868173517577
269.7851339067688,271.0621355324378,267.80329629366486,270.8837893049116,269.44664842434435
270.6934443367216,272.2314797898937,268.82267069707325,271.9289833273356,270.4997575824163
269.48551829431,270.45810769210476,267.1744931424773,270.53887952676564,268.86676210784395
268.76964144886927,269.7708232839002,266.96744644583623,269.88643900051284,268.3525735778595
268.16232943942293,269.2325364428346,266.786925176485,269.4644808864594,267.93419492005455
266.86184168331886,267.62070081224203,265.6661016368276,268.1251736752664,266.5159380118886
267.61194302794,268.5262240197237,266.85803175906244,269.0587275542149,267.285096179917
268.0865486775592,268.8140281467752,267.02913264858876,269.36357190960405,267.371874587035
269.24017789772313,270.03935452378687,267.9196970419295,270.43167589244314,268.3528472586189
268.92090768546143,269.4180271786072,267.08289651356813,269.9642579638218,267.6868451305234
268.7070045655839,269.1951646149206,266.74176064905225,269.7060977842928,267.6567618533608
267.73797301766183,268.1620341522878,265.92988667617556,268.6424879276087,266.7580302499884
269.5739892008614,270.4477006211208,268.0759183406926,270.7272799211386,268.99423252261545
269.0914972240951,269.48661301734774,266.9955851491817,269.9481468096411,267.92702880543237
268.26041518318095,268.51161810971996,266.29718786171884,269.0451083353702,267.0237958737797
269.25047693682836,269.8081807075637,267.6373881364426,270.1885537504328,268.2539836853341
268.7607396220622,269.1238851813372,266.8700088933506,269.61438592137966,267.5394464351896
267.50267238367127,267.60385504128607,265.6462165690167,268.2294388424875,266.2258580132587
266.5316530491806,266.60831967244985,265.0482673223934,267.34383671344295,265.34881921113447
266.7377922780404,266.96360051095354,265.5497441013144,267.6109995495325,265.7262321805265
265.1024201021361,264.8502520908138,263.68182970538965,265.79344961546985,263.6867343526838
264.984413279941,264.80262443654607,263.9541060504055,265.77132468670675,263.5864231522241
263.62000666225737,263.08282894848,262.44817767159077,264.1712285202691,261.91588299873183
262.277062377814,261.56225144691,261.3219309316213,262.8915909167592,260.5580879320262
261.5291936920198,260.76258507632934,260.90631068778646,262.11271708177065,259.79134967808125
261.61228461101064,260.9216872251918,261.2198480083504,262.19080252371384,259.83247381324963
261.84279583171104,261.0027327406121,261.23176752563654,262.32417147906375,259.7843924250913
263.0753531424722,262.24811703644065,262.1438302628438,263.41219654033995,260.7873963978101
