day_1,day_2,day_3,day_4,day_5
707.4331186199297,709.2214381628269,707.8931232100467,712.8016223103971,706.6960411922806
695.6521233705301,698.1757149855421,696.5742333281128,702.5310203255642,694.3705835384092
700.4464255271803,702.7342705340703,701.006282690662,706.4267806205146,699.5215582993271
694.315667905523,696.1131455246755,693.895939156142,700.0670054431813,692.6466331264683
698.964983600453,700.7394183180596,699.1033723083117,704.0203073427039,697.9126254472385
690.4140155866019,692.5640791415857,690.467634645968,696.3796160015249,689.0569790685049
689.9251253079376,691.6972458879959,689.9654832102888,695.3337899528797,688.8579960639887
682.6042116688366,684.6301160000357,682.6887187201608,688.1071322849874,681.4050288737217
689.0884907287384,691.3820636363688,690.1002612070791,694.1254819061555,689.2044602033268
690.6101100222634,693.741105300599,692.7542323163073,696.913443220668,691.6017589925592
685.0805522058213,688.7207562187426,687.3469627188234,692.5031237738215,685.9293811410381
686.2156120548257,689.4632497129944,688.1363298076726,693.438002518728,687.0956408161383
677.0055579724035,679.5527669202675,677.4699610650946,683.9180837773431,676.4916224887827
679.5076658565583,681.9878961141031,680.0479102940094,685.6606457636094,679.6779272957574
678.3923172075229,680.9766015931305,679.1172002791545,684.7640405560281,678.9564415749946
694.3888012169816,697.8311218510304,697.2153971399263,701.1053474725211,696.874381891837
676.6402853108635,680.9650144930654,678.985310851219,685.8199109463728,677.728668513147
691.8444972502954,695.7962892160983,694.7549273193196,699.9007486108035,694.1587989219231
695.2825835050003,699.1560558652645,697.6367014723189,703.9795719569229,697.0285264298125
697.1016269166249,700.3868159699052,698.1382948890148,705.8613104425538,698.0123467220191
708.9536547001342,712.072685394975,710.4500646654724,717.489966509512,710.4252492330386
708.6827528960644,711.1591754946644,708.7983284749,717.8162106668669,708.8843290476206
712.9827158828015,714.8286098549167,712.1119764963287,721.2938834447402,712.428537383091
713.9672583172219,715.4440719688523,711.9943329647901,722.2679548170621,712.8671403039659
724.762824866757,725.7890546016946,722.3360003083787,732.1554603575355,723.7426020420515
729.2781831810485,730.1915289581289,727.1431697262909,737.0911054401911,728.2529053608472
724.1340687711606,724.8680278574325,720.850028580493,732.2805550837331,721.7935402073176
720.6671953018465,720.263484979751,715.8786702829059,727.381148410346,717.1393336401222
725.5206802953726,724.5148674902947,720.5459410592398,730.6622672075127,722.0258074029553
721.213200464684,720.2493047326459,716.0853670792501,726.1161850244936,717.1687445230068
722.4276467202246,721.4863999939791,718.0685008966113,727.1603370161889,719.37725236033
729.0641664886293,728.6470308862885,726.503942568596,733.7174211410885,727.1806554721104
722.4978914628284,722.7150593212709,720.0103084845624,728.1379862749332,719.9587081409301
724.4434738850782,724.7223520781447,722.2903084010402,729.6898370674946,722.0634900966512
726.2021527725681,726.0060255122607,723.8717013750706,731.1075007068952,723.5563550002131
732.7780454196695,732.0340419916982,730.3929738111007,737.145889774493,730.1613302837384
716.0498179875491,715.2621249556499,712.5611489532403,721.2745825528472,711.5771317131571
720.0421155666106,719.0013116888151,716.7744548743352,723.2640515269013,716.2195870570571
722.4170115348958,721.5315667069806,719.9055978635782,725.4937969102359,719.2882319201703
728.0141060606402,727.8665592765261,726.8135446303901,731.6839999659378,725.5954876637811
719.2106016321992,720.0082077072136,718.3744922473371,724.8683889285393,716.5575496130614
708.926968262874,709.5425616753937,707.1997025616794,714.242985344265,705.5180302938851
719.594617166649,719.5562451553853,718.3362515346579,722.8919185143313,717.1311931278954
712.7035094432742,713.1535025163378,711.2113338572799,717.1282717343945,709.4475343250022
705.0388232858134,706.0502491053704,703.7367680498945,709.8316811580362,701.9132933110495
702.6134430118625,703.5031878684138,701.551631360578,707.0591474271796,700.1314402234295
701.8474798956661,702.9910577403273,701.219380292991,706.0036052832957,699.4951016345894
695.8850142344434,697.8434967426012,696.0178884017612,700.6531879728165,693.9441913858745
680.6646361568188,683.0999294738848,680.2822126177039,686.0174496664615,678.4109287818483
691.6962611486135,694.1038176397449,692.9899789244291,695.8807470304534,691.4303486907475
694.5766238418316,697.9193544996842,697.4557063738528,699.8595208553313,694.9635935944282
692.9382472822124,697.1409508426246,696.4648616073857,699.7755882353135,693.5782622314132
682.3306838930806,686.6399034300114,685.0424099670804,689.8432606406227,682.1036029915231
686.5407401742141,689.7186582841161,688.0670369798049,692.7184206274377,685.9414934354404
687.1630298145335,690.1676009685052,688.3037683273091,693.2290079971585,686.5504234448066
689.9573262857388,693.4679714205959,691.609374310449,696.6100778416285,690.0030510177235
691.0966533387332,694.9768875760892,693.4006152468469,698.349357363287,691.635568378018
684.0892478943092,687.8965621804064,685.7140022258068,691.8627149288678,683.968633732301
687.8314709072365,691.3117532444728,689.2098926822525,695.1161953740382,687.9832520706946
690.9135246382721,694.3023410992159,691.9642087345366,698.0314506660357,690.9778937692281
699.2499343530435,702.6713785121876,700.6767560686994,706.7492171189247,699.9740132208465
699.4432058691423,702.9455956055112,700.9191660799748,707.6109625523726,699.9791338656344
704.2639646905302,707.6411940514091,705.3670369219329,712.8228598564086,704.7071302372098
704.7106424743399,707.5254543493431,704.8058011233159,712.9556683744345,704.3094268253462
716.6034384682764,718.6271435481883,715.9759625338768,724.2033615990282,716.3287618299078
716.7999267996906,718.5469857624694,715.6058318247176,724.9494986289944,715.9282354984815
712.3990608509141,713.5468730749193,709.970988955985,720.342395428919,710.4629975760265
726.3986082793363,726.7680168462819,724.2382870224536,732.8835110075136,725.4040543278627
728.4276637765588,728.8513971327611,725.7911225543974,735.2449488709073,726.8313355885637
725.1793696254686,725.6063526216325,721.9556939589359,732.4885320412743,722.819244747918
725.2338585379557,725.0632032030037,721.3330432475095,731.8520949784959,722.6882744100724
730.6239280208954,729.7780040668563,726.2281827169068,736.2833893741853,727.987025727627
733.5195869991851,732.7131510943761,729.5000777885261,738.9189786816105,731.1689812689965
733.4649339634676,733.29959622118,729.9328379223994,739.6072786851898,731.3022493320674
736.1194630916789,735.6651699899794,732.6180909193384,741.8706036814608,733.773813883048
747.0988476592429,746.0519055726311,743.7363237398063,752.492560677897,745.1040282678782
750.0759774090947,749.2785682819568,746.6271903197688,756.1341925629226,747.5411269404785
750.7024686041119,749.6583494370626,746.4005689632563,756.6622754690025,747.0505297802182
758.7325258970509,756.7729273509265,753.7536507555124,763.7499371730835,754.7382588392248
753.2656139176461,750.8218846665384,746.6588989278788,758.1789382409697,747.3607883349339
761.007897538432,757.6608996765895,753.9508612291404,764.4466402860584,755.3233253308935
770.5899369225168,767.136455908802,764.3150134552914,773.5632918380697,765.4619394138524
765.4537004276872,762.6119723429013,758.9640053011829,769.5893432361651,758.94303035234
762.9549242451092,759.5734605048863,755.983396138847,766.5834919209963,755.8072262633541
763.7884733075773,759.8277530380415,755.9740082900692,766.1297568382801,755.8515395355574
760.8310055207254,756.3763071523833,752.4273052814968,762.2869755220972,752.0781495211804
758.5881959282524,754.4480233186159,750.8233946002579,759.5798613108713,750.2832322244221
757.1023226743048,753.7263406499767,750.5283666813218,758.2037208487576,749.649060062223
748.6164295213005,745.697760466111,742.4995567249337,749.7945060689882,740.7201654857695
751.1588296585144,748.6852956287692,746.2971713281152,752.011449840353,744.3765028122374
754.4564920773037,752.883141141562,751.0200798795487,755.7794894374194,748.849911228843
745.5450273879169,744.595837097321,742.2185449298722,747.8590992870221,739.1315839142483
756.7994168403102,755.595868367267,754.5169550753767,758.2279454375621,751.780823877019
755.4260008238209,754.7750552674767,753.1410115611395,757.9702719658611,749.6055345815255
761.1144791642425,760.2158716532506,758.7799246859855,763.5637229558911,755.252358446076
755.1612372285674,754.2165110898379,751.8698114925326,758.233492802749,748.001000232011
764.3191493606971,762.2523455204864,760.1157893073632,766.2526523131907,757.32155848545
756.4859742949252,754.4808807893385,751.2438126672065,758.8274219488583,748.2030687532583
765.1428838539882,763.1091016077307,760.3123432880697,766.7646839673389,758.0958262371039
763.2490002493091,761.6292680886612,758.4739005106137,765.4976854534298,755.6996270735151
766.4458910046434,764.5734747184982,761.4754189725004,768.8932966161117,758.9810412924966
758.2993390427787,756.724248400795,752.6596053017806,761.2584152372883,749.9984455950619
757.747294145063,755.5184022025264,751.1597487486044,759.5920064299196,749.1087007385106
763.4477534813026,761.0531955500176,757.3304867891829,764.394613222027,755.6896483811079
755.3475170950519,753.55371583626,749.2565757690855,757.2381510597695,747.1646938992725
759.6759390499374,758.1578648181886,754.4582646081918,761.4987901205069,752.8738189420762
749.7285285303743,748.3713278890468,744.1985275812103,751.9423539603617,742.0841608288348
758.6906088240112,757.2346059979932,754.0013455348061,759.8851961686754,752.5957285405157
748.0161323938523,746.9986011901251,743.2051881416414,750.2494228389633,741.2298665900463
754.9351738910382,753.8663049408472,750.6342918142109,756.5422357383004,749.5331234122805
755.7332066864515,755.2012176474886,752.2527766383078,757.8689751080688,750.831600761777
750.212462287481,749.8384910947308,746.0124175234009,753.1667132590173,744.5049128276889
755.4801614898472,754.9007736619499,751.6753254645289,757.767054582001,750.703781589955
755.5787339020151,755.0623365699387,751.4220504954022,758.4273551624772,750.678112716723
752.1161932859832,751.5743568531975,747.2135041479883,755.2588905506452,746.5228407698914
747.5875081653846,746.9887537963021,742.2869843169419,750.7229511832636,742.024682570144
738.6832977227807,737.9691318980931,732.5361606027313,741.3611651743525,732.2536388739504
745.6380196102517,744.5084907141113,740.2576990471969,747.0336250874889,740.9297180263222
731.8761882687161,731.9314977973551,726.8214225454485,734.8846327309249,726.7025316773592
734.5646580809705,735.2291602161445,730.9945839243918,737.2721990125956,731.1897920946092
729.3678929387758,730.9590348326909,726.6373419302511,733.1401669151861,726.635109854318
733.159008262034,734.9920021482412,731.2621704392079,736.9729038896694,731.1597903680952
727.2121671323439,729.7835842566893,725.5711974256844,732.2735634341188,725.2839161232224
725.8077646499582,728.2782131629722,723.8728502376833,730.8901359005763,724.0108450497892
730.9241750585576,733.2997275197642,729.4551736726934,735.4919871572795,729.6251725147238
730.31124044237,732.7770606802871,728.7644446453044,735.8097625559466,728.6503461755422
730.874215947229,733.5566460246055,729.5294230221185,736.7231083330269,729.5417322643973
733.0250180567496,735.7034107026586,731.4067958298212,739.0587788492505,731.676778543801
722.7918033437979,725.1279990543587,719.6295097654283,729.3011604333021,719.8808480804364
732.6645049688907,734.7823183091042,729.8931201006468,737.6862819228513,731.0653210366868
733.4655904563891,735.8859813841364,730.8109956788855,739.5458965970266,732.0308908256749
724.7806158249306,727.3167464547437,721.5560538929537,731.3699665769234,722.233653061912
725.8367816370899,728.1546940197861,722.679050684525,732.0773048752271,724.0398620369208
726.554098627801,728.645553777215,723.0516104174939,732.1630756754253,724.5101079166136
725.1942391901413,727.3208495355034,721.6214734125842,731.0691943449239,723.2174733541187
726.4848386245794,728.8816942810897,723.6720947022791,732.3983627385019,725.0864430524259
734.2793134326271,736.797357682452,732.0455962671172,740.2737174744822,733.5901271636036
736.943099111032,739.6751928779222,735.1101380494708,743.7830003865272,736.1567518896219
727.0008420609029,729.4943006508166,723.723498098035,734.25226592426,724.3544534449186
737.507354777088,738.7410690998755,733.5399711043985,742.9394726316517,735.3795955691132
745.0945747698082,745.9522499471426,741.2189031582567,750.2119042684977,743.1745955714981
744.1840519122906,745.4191776948593,740.2652487157944,750.2805734280898,741.5756414118168
750.349669308081,751.5628025777785,746.7835997583236,756.4518366630056,748.1735265717895
761.1739574229332,761.7174350880229,757.2806261517926,767.0791769013985,758.9859649894081
764.0664652351998,764.3188539388823,759.3515987220549,770.5384350528227,760.7222574682737
765.5621530583242,765.2267508247139,759.4453130866034,772.2785023659872,761.055952820288
774.3036845549727,772.7501597054613,766.8827542192763,779.5596981833356,769.3880953310697
775.4153240190014,773.0418723351436,766.639129696096,780.4335559111857,769.1277302383904
777.6355174303277,774.6773603259082,768.1501466289383,782.0635950107016,770.6986521503225
777.7410486674639,774.3094945173282,767.4231791922807,781.4352984601502,770.0912648993217
788.4626941140348,784.3993311762174,778.3465977382842,791.0754374677906,781.8074314727202
781.2056900608447,777.5313648283268,770.6816161590086,784.6130524468219,772.893701882754
792.6707480917574,788.5634329528436,782.7066954766335,794.8356319744448,785.6430570160583
792.7041964061095,788.4695216404186,782.5850801629199,794.9954223515454,784.8256576794597
787.0910178037875,782.3972247134238,775.6542217931467,789.1849676263033,777.13569654452
794.304955921325,788.5690131426767,782.9050548128743,794.4562447150919,785.1383452579851
784.2629775964153,778.4220944242603,771.788364750772,784.271840250856,772.8075700114491
793.1967958697803,786.894463823081,781.9069557996243,791.5828080221959,783.6691140995983
794.3913503897985,789.1639926774603,784.5411992965603,793.6771189158187,785.6062277631604
789.2326946616986,784.9514745478712,779.8878461701629,789.4768772038622,779.6960845877837
791.5774576048855,787.0462778111851,782.6245025628579,791.186647368698,782.6207605532052
801.3076674413599,796.6256255742917,792.6939879411796,800.580962601871,792.8877846516157
795.311654991847,790.8978233078703,785.9921799517285,795.5105723470709,784.9912251942699
792.583106286733,787.6152274016301,782.5760205606027,792.228140564061,781.520084520966
803.4961850692223,797.7873554482333,793.4613625171575,801.495916786609,793.1851759450692
809.150361654494,803.5652809492135,799.3828958447227,807.982034026691,799.1874250773367
804.9481176391268,800.1593628476637,795.0360920880344,805.0145218981397,793.8566369052114
811.0155236938563,805.4906762141263,800.4677175729068,810.4570123408636,800.1998684609221
816.7769712225061,810.3217419743821,805.2285057659128,815.6318177948331,805.2312958608293
812.8166776733692,806.1973580195086,800.1623170658106,811.822780214817,799.2956807600972
814.258926972681,806.8574944767541,800.480190938416,812.2702457901328,800.3800757678824
821.8861602089686,813.4011861460544,807.8113130424468,818.3720192493042,808.5464538159774
826.0444191985932,818.0123924268895,812.382276307192,823.0429992106447,813.2498973522877
824.9860869597928,817.5621367566573,811.2931873750179,823.1930734925068,811.6840304358514
822.4666640748326,814.4927369266843,807.3471068976321,820.0635717355676,807.3315480153918
833.7275856317951,824.1369133657922,818.1991974877112,829.3947323496893,819.9851864807367
829.4737084481495,820.0312394591822,812.9170554410713,825.8131695669838,813.690797998388
830.8296945775721,820.772485616883,813.7133157055964,826.2122187893365,814.8440591136418
833.7783981839216,823.2027239384533,816.6122243238478,827.9197240535931,818.1357802714913
839.6218416784707,828.4660246382452,822.2181815040329,833.2608519892326,824.4599078831855
839.9506789828657,829.2478420584968,822.6042321665393,834.4869509941302,824.6554114752175
840.9782873529384,830.1697550682029,823.0858353737747,835.2760883104568,825.2557086026657
843.8107260628848,831.9819053041515,824.7849047039895,837.2437945441623,827.5618369374204
845.1520724001573,832.3639841844827,825.0756325942896,837.7280237230837,828.0746892077204
848.1680993556097,834.9013949754928,827.7234983193474,839.8958289992718,831.0505716210214
840.0964204114457,826.8954637974201,818.7285933796339,832.0971854611724,820.2956419833289
845.2879992595604,830.5585301763338,823.4222551714133,834.8176264787055,826.5509034875545
845.8924651170602,831.9245934721018,825.1166305772392,835.3901539555729,827.877216136924
840.7724768220385,827.9817298100318,820.730863965658,831.418732851416,822.6823219995556
843.2241824621427,830.7883026988696,824.2051886296314,833.2459495999137,826.7345245577067
841.363583048585,829.7720516563394,822.7551270645533,832.2197526896223,824.748239574322
847.0513720714391,835.5024142451547,829.2127196871947,837.756909411631,832.4067546983205
848.2253127137212,837.6305016995902,830.7534101000903,840.3708344526457,834.0478557035642
845.2004887531202,834.6461177029555,826.852135264599,838.105507152964,828.9715898371164
847.3610726071715,835.5765322959955,827.7485435243038,838.8668748187099,830.859597830148
848.5734509100091,836.4987407275165,827.9982077823621,839.7898710417367,831.6559237439653
847.8395574730295,835.8183186389955,827.0284364386762,838.8185569396851,830.3000689131269
848.8455015766917,837.1965927031042,828.2611003727893,840.057556030491,832.147965188653
845.8877383680251,834.8986705298686,825.6605677873739,837.4529860136081,828.9807150887257
843.483661289378,832.8101367739553,823.389135103522,835.1585432528566,826.3083293530487
846.7690472905347,836.5744015367229,827.2599158428081,838.2708777198977,831.1385416725066
846.7766954330705,837.5179788128398,827.5970249580143,839.0394668077804,831.7790818160445
842.6429892787112,833.9666147045247,823.4118825832531,835.9705593474986,826.6825959676137
846.5905796898164,837.885056829914,827.7969927019128,839.2848310372027,831.8125629550426
843.2126281867238,834.8481862242028,823.8005920420917,836.5809336412922,827.1069529920915
845.4191337206362,836.7693142851256,825.830829226573,838.2849594930647,829.8849027895506
846.9824074900323,838.9348218360883,827.8595893019808,840.1543559117708,832.1989090393637
